x,y
385.0,-903.0
359.0,-775.0
492.0,25.0
457.0,-946.0
392.0,-866.0
278.0,997.0
308.0,-816.0
396.0,-794.0
388.0,-766.0
-58.0,-352.0
378.0,-812.0
379.0,-1213.0
364.0,-779.0
432.0,-1123.0
443.0,-933.0
393.0,-830.0
299.0,-901.0
543.0,-85.0
453.0,-941.0
370.0,-826.0
357.0,-1179.0
345.0,-825.0
461.0,-728.0
354.0,-825.0
390.0,-1234.0
427.0,-885.0
304.0,-864.0
435.0,-900.0
368.0,-1198.0
384.0,271.0
396.0,-886.0
365.0,-1194.0
501.0,-1196.0
395.0,-1222.0
330.0,-800.0
468.0,-714.0
476.0,-1225.0
421.0,-939.0
416.0,-873.0
304.0,-957.0
407.0,-747.0
429.0,-720.0
416.0,-886.0
436.0,39.0
307.0,-881.0
417.0,-858.0
416.0,-839.0
303.0,1202.0
140.0,1006.0
300.0,-951.0
339.0,-932.0
413.0,-736.0
545.0,-16.0
289.0,-820.0
295.0,-984.0
398.0,-839.0
418.0,-764.0
443.0,-783.0
414.0,-742.0
417.0,-879.0
411.0,-758.0
386.0,-889.0
410.0,-928.0
184.0,-690.0
451.0,-761.0
355.0,-976.0
55.0,953.0
132.0,1013.0
43.0,1140.0
419.0,126.0
358.0,1403.0
354.0,-1161.0
402.0,-764.0
403.0,-749.0
454.0,110.0
321.0,-812.0
395.0,-748.0
400.0,-852.0
427.0,-894.0
422.0,-884.0
567.0,129.0
286.0,774.0
387.0,-936.0
523.0,-5.0
194.0,-994.0
388.0,-919.0
520.0,59.0
484.0,-893.0
397.0,-902.0
430.0,-738.0
323.0,-903.0
288.0,-823.0
406.0,-799.0
421.0,-60.0
409.0,-889.0
446.0,-1047.0
439.0,-661.0
441.0,-883.0
375.0,-1196.0
422.0,-787.0
391.0,-844.0
441.0,-802.0
429.0,-768.0
435.0,-895.0
432.0,-899.0
362.0,-802.0
182.0,-659.0
145.0,1000.0
297.0,-954.0
472.0,-1230.0
408.0,-769.0
353.0,-811.0
568.0,532.0
433.0,-918.0
-97.0,-357.0
420.0,-723.0
503.0,189.0
345.0,-850.0
405.0,-1118.0
403.0,-1058.0
457.0,94.0
417.0,-703.0
371.0,-1195.0
408.0,-894.0
456.0,-734.0
401.0,-759.0
373.0,-953.0
420.0,-719.0
32.0,1018.0
425.0,-847.0
302.0,-826.0
190.0,-982.0
420.0,-875.0
316.0,1203.0
439.0,-880.0
254.0,515.0
432.0,-778.0
389.0,-758.0
211.0,-1017.0
406.0,-801.0
438.0,178.0
436.0,-703.0
438.0,-791.0
440.0,102.0
13.0,1039.0
523.0,-19.0
403.0,-892.0
336.0,1304.0
418.0,-837.0
423.0,-845.0
527.0,-24.0
358.0,-861.0
379.0,-1226.0
409.0,-753.0
418.0,-713.0
444.0,89.0
341.0,-1171.0
456.0,-1231.0
445.0,-775.0
400.0,-791.0
245.0,544.0
427.0,-843.0
452.0,-784.0
342.0,-807.0
3.0,326.0
510.0,-14.0
340.0,-847.0
331.0,-986.0
509.0,-14.0
543.0,-1303.0
395.0,-798.0
475.0,-926.0
336.0,-1173.0
596.0,179.0
437.0,-1225.0
412.0,-749.0
350.0,-852.0
355.0,-806.0
592.0,181.0
458.0,-1034.0
301.0,-948.0
247.0,-811.0
306.0,-977.0
448.0,-743.0
441.0,-732.0
284.0,-816.0
507.0,45.0
447.0,-1221.0
361.0,-1196.0
340.0,-964.0
384.0,-869.0
417.0,-713.0
385.0,-771.0
412.0,-742.0
307.0,-878.0
347.0,-904.0
82.0,-624.0
418.0,-884.0
314.0,1213.0
295.0,-952.0
402.0,-792.0
488.0,-1222.0
449.0,-931.0
346.0,-984.0
432.0,-762.0
423.0,-735.0
296.0,350.0
-71.0,1075.0
407.0,-850.0
297.0,-955.0
-280.0,1534.0
379.0,238.0
414.0,-965.0
-61.0,1059.0
146.0,1212.0
413.0,-755.0
150.0,1021.0
436.0,-795.0
362.0,-1193.0
434.0,-711.0
447.0,-772.0
424.0,-793.0
337.0,-849.0
-130.0,-385.0
373.0,-859.0
293.0,-987.0
478.0,-1207.0
390.0,-763.0
404.0,-1207.0
433.0,-786.0
394.0,-745.0
9.0,1012.0
407.0,-841.0
380.0,-11.0
305.0,-975.0
385.0,-906.0
427.0,-881.0
337.0,-858.0
428.0,-825.0
483.0,114.0
395.0,-1078.0
390.0,-879.0
336.0,-1024.0
-76.0,1115.0
514.0,55.0
604.0,53.0
418.0,-710.0
437.0,-1143.0
421.0,-896.0
428.0,-846.0
232.0,-1032.0
363.0,-889.0
414.0,21.0
290.0,-819.0
606.0,-1513.0
370.0,274.0
408.0,-815.0
422.0,-763.0
390.0,-1054.0
397.0,-830.0
435.0,-888.0
534.0,-15.0
237.0,904.0
407.0,-894.0
406.0,-806.0
449.0,-787.0
362.0,-825.0
411.0,-744.0
404.0,-750.0
450.0,-747.0
450.0,-1228.0
384.0,-754.0
458.0,48.0
354.0,-943.0
107.0,-615.0
366.0,-794.0
419.0,-720.0
181.0,-662.0
393.0,-770.0
415.0,-759.0
377.0,-918.0
30.0,1014.0
-320.0,1158.0
311.0,-842.0
411.0,-814.0
416.0,25.0
-74.0,1127.0
440.0,-921.0
399.0,31.0
452.0,-931.0
337.0,-850.0
451.0,-936.0
420.0,-769.0
399.0,-756.0
410.0,-814.0
415.0,-876.0
250.0,1215.0
525.0,57.0
341.0,-781.0
407.0,174.0
135.0,1010.0
-122.0,-769.0
132.0,-596.0
300.0,-900.0
521.0,-5.0
476.0,-527.0
281.0,-816.0
322.0,-902.0
402.0,-768.0
476.0,-1202.0
534.0,-21.0
327.0,-1031.0
14.0,1248.0
424.0,-1229.0
480.0,-1176.0
367.0,-775.0
305.0,-982.0
434.0,-727.0
390.0,-776.0
476.0,-538.0
424.0,-769.0
359.0,-1004.0
353.0,-1066.0
431.0,-718.0
317.0,-842.0
408.0,-754.0
303.0,-860.0
180.0,-666.0
491.0,62.0
350.0,-810.0
349.0,-826.0
-178.0,310.0
430.0,-835.0
431.0,-1157.0
340.0,-885.0
389.0,-945.0
387.0,-7.0
374.0,-1206.0
-212.0,-478.0
503.0,-1193.0
-73.0,1104.0
443.0,-728.0
459.0,-924.0
399.0,-839.0
492.0,-1239.0
453.0,-930.0
352.0,-902.0
-261.0,281.0
455.0,-1223.0
437.0,-799.0
418.0,-720.0
293.0,475.0
297.0,-986.0
506.0,56.0
-67.0,1069.0
467.0,-1237.0
377.0,234.0
298.0,-826.0
138.0,1000.0
475.0,216.0
352.0,-918.0
131.0,802.0
432.0,-832.0
372.0,-36.0
-79.0,1104.0
407.0,-991.0
460.0,-731.0
464.0,-843.0
387.0,-854.0
351.0,-897.0
385.0,-826.0
-335.0,-707.0
335.0,-865.0
421.0,-720.0
398.0,-767.0
351.0,-853.0
429.0,-885.0
442.0,-939.0
-357.0,1743.0
431.0,-787.0
302.0,-964.0
564.0,129.0
348.0,-826.0
392.0,-848.0
399.0,-833.0
401.0,-750.0
320.0,349.0
366.0,-883.0
258.0,-803.0
406.0,-984.0
439.0,48.0
431.0,-760.0
403.0,-756.0
377.0,-976.0
372.0,-765.0
436.0,-794.0
389.0,14.0
309.0,-1006.0
463.0,-966.0
404.0,-784.0
388.0,-895.0
348.0,-823.0
425.0,-882.0
222.0,-1595.0
395.0,-777.0
421.0,-763.0
448.0,-874.0
420.0,-732.0
403.0,-764.0
304.0,-903.0
318.0,-860.0
466.0,156.0
376.0,-1217.0
387.0,-785.0
-270.0,-486.0
394.0,-764.0
433.0,-885.0
398.0,-883.0
404.0,-772.0
456.0,96.0
125.0,997.0
304.0,-980.0
464.0,-866.0
330.0,-824.0
394.0,-838.0
447.0,-788.0
196.0,-1559.0
456.0,89.0
-68.0,1084.0
341.0,768.0
403.0,-1049.0
206.0,790.0
337.0,-1167.0
446.0,-1241.0
403.0,-882.0
333.0,-965.0
410.0,-811.0
-120.0,-771.0
330.0,-839.0
396.0,-869.0
307.0,-879.0
428.0,-713.0
398.0,-1206.0
442.0,-885.0
418.0,-749.0
519.0,3.0
397.0,-788.0
-276.0,1533.0
292.0,-815.0
360.0,1396.0
40.0,983.0
423.0,-719.0
363.0,-959.0
420.0,-927.0
363.0,-924.0
430.0,-842.0
411.0,-808.0
283.0,-824.0
388.0,-762.0
495.0,85.0
402.0,-746.0
321.0,-1099.0
429.0,-888.0
356.0,-1185.0
420.0,-803.0
402.0,-834.0
267.0,-807.0
408.0,-880.0
147.0,776.0
308.0,-866.0
417.0,-885.0
300.0,-921.0
444.0,-947.0
474.0,-1226.0
-114.0,-487.0
225.0,1140.0
397.0,-861.0
313.0,1206.0
443.0,-765.0
339.0,-834.0
312.0,-833.0
448.0,-735.0
512.0,44.0
459.0,-892.0
393.0,-844.0
435.0,-841.0
404.0,-866.0
445.0,114.0
432.0,-779.0
446.0,111.0
482.0,171.0
-349.0,-562.0
535.0,-21.0
313.0,-859.0
354.0,-898.0
413.0,-888.0
373.0,-1210.0
335.0,-964.0
-253.0,1338.0
350.0,-821.0
353.0,1371.0
443.0,-885.0
306.0,-815.0
302.0,-957.0
13.0,1037.0
11.0,1040.0
388.0,-911.0
296.0,-955.0
485.0,-1229.0
512.0,-6.0
351.0,-899.0
414.0,-826.0
445.0,-689.0
362.0,-952.0
477.0,-1224.0
421.0,-784.0
450.0,-852.0
277.0,853.0
411.0,-1223.0
434.0,-847.0
360.0,-849.0
400.0,-827.0
367.0,-829.0
524.0,-7.0
448.0,-799.0
193.0,-996.0
424.0,-863.0
145.0,1211.0
406.0,-1196.0
411.0,-86.0
102.0,-667.0
440.0,-793.0
325.0,-921.0
376.0,-859.0
409.0,-879.0
559.0,123.0
392.0,-1232.0
103.0,-680.0
375.0,-1225.0
296.0,-826.0
138.0,1004.0
-169.0,1458.0
439.0,-5.0
408.0,-836.0
274.0,-827.0
440.0,-695.0
550.0,-16.0
253.0,-811.0
430.0,-734.0
451.0,-927.0
384.0,-962.0
536.0,-18.0
414.0,-724.0
428.0,-16.0
430.0,-717.0
280.0,-822.0
410.0,-957.0
306.0,-897.0
387.0,-93.0
394.0,-860.0
438.0,-1015.0
430.0,-711.0
367.0,1170.0
434.0,-707.0
422.0,-863.0
318.0,-956.0
406.0,-798.0
485.0,-1223.0
455.0,-756.0
-357.0,-715.0
346.0,-825.0
350.0,-820.0
485.0,-1168.0
522.0,52.0
284.0,-814.0
395.0,-4.0
87.0,984.0
509.0,42.0
-73.0,1102.0
419.0,-801.0
373.0,-765.0
433.0,-781.0
454.0,-740.0
440.0,-792.0
303.0,-951.0
289.0,-953.0
346.0,-923.0
-73.0,1082.0
348.0,-834.0
559.0,-40.0
296.0,-987.0
490.0,23.0
389.0,-775.0
350.0,-805.0
713.0,-1568.0
121.0,-689.0
412.0,-806.0
432.0,-710.0
372.0,-957.0
482.0,-1221.0
412.0,-760.0
303.0,-984.0
431.0,-773.0
515.0,63.0
416.0,-1092.0
427.0,29.0
529.0,11.0
401.0,-795.0
433.0,138.0
460.0,-944.0
350.0,-1107.0
389.0,-860.0
424.0,-718.0
362.0,-939.0
396.0,-759.0
455.0,-696.0
504.0,-50.0
299.0,-821.0
-253.0,-576.0
394.0,-773.0
415.0,-989.0
247.0,-815.0
371.0,-772.0
344.0,-801.0
413.0,-863.0
375.0,-1208.0
304.0,-833.0
521.0,-1221.0
395.0,-868.0
527.0,12.0
445.0,-684.0
406.0,-877.0
434.0,-1233.0
414.0,-760.0
460.0,-862.0
418.0,-863.0
451.0,-937.0
328.0,-866.0
389.0,-846.0
448.0,18.0
417.0,-735.0
325.0,-941.0
322.0,-824.0
464.0,-1229.0
460.0,-1184.0
408.0,143.0
419.0,-719.0
223.0,732.0
411.0,-752.0
365.0,-932.0
571.0,-21.0
425.0,-859.0
391.0,-774.0
417.0,-738.0
418.0,-867.0
422.0,-935.0
249.0,1214.0
390.0,-1051.0
299.0,-854.0
426.0,182.0
326.0,-169.0
381.0,238.0
540.0,-11.0
379.0,-846.0
365.0,254.0
485.0,-1226.0
-294.0,-509.0
387.0,-1215.0
443.0,-842.0
398.0,-844.0
136.0,1007.0
375.0,-771.0
506.0,47.0
408.0,-798.0
430.0,-750.0
-38.0,1154.0
258.0,-1003.0
408.0,-727.0
532.0,66.0
389.0,-754.0
392.0,-897.0
413.0,-724.0
449.0,-971.0
452.0,-938.0
508.0,-8.0
401.0,-799.0
306.0,-972.0
326.0,-801.0
453.0,-933.0
480.0,-1175.0
373.0,1268.0
231.0,1133.0
248.0,-1074.0
470.0,288.0
183.0,-782.0
420.0,-740.0
415.0,-846.0
182.0,-666.0
139.0,1005.0
524.0,126.0
351.0,1389.0
450.0,-929.0
-81.0,-349.0
390.0,-1229.0
360.0,-780.0
-412.0,1755.0
-174.0,-662.0
437.0,-878.0
399.0,-797.0
35.0,1015.0
36.0,986.0
431.0,-800.0
411.0,-743.0
431.0,-706.0
427.0,-722.0
413.0,-892.0
387.0,-914.0
325.0,-837.0
414.0,-728.0
167.0,-926.0
489.0,-1235.0
377.0,-776.0
423.0,-768.0
329.0,-858.0
506.0,57.0
391.0,-747.0
523.0,50.0
420.0,-753.0
420.0,-735.0
394.0,-775.0
428.0,-803.0
412.0,-852.0
509.0,-12.0
375.0,-758.0
534.0,-30.0
380.0,-780.0
409.0,-758.0
368.0,-1184.0
-68.0,1076.0
400.0,-824.0
417.0,-708.0
346.0,-942.0
396.0,-744.0
430.0,-784.0
-65.0,1069.0
524.0,169.0
-379.0,1452.0
396.0,-748.0
344.0,-847.0
216.0,-1581.0
348.0,-870.0
329.0,-940.0
383.0,-1230.0
406.0,-855.0
349.0,-1204.0
369.0,-811.0
422.0,-771.0
230.0,1202.0
294.0,-952.0
425.0,-883.0
136.0,1005.0
381.0,-811.0
441.0,-1031.0
474.0,86.0
466.0,-943.0
360.0,-1151.0
396.0,-770.0
-379.0,1450.0
387.0,-892.0
376.0,-758.0
396.0,26.0
332.0,-965.0
519.0,9.0
451.0,-796.0
-69.0,1069.0
337.0,-848.0
361.0,-800.0
368.0,-1116.0
346.0,-870.0
308.0,-976.0
411.0,12.0
469.0,-713.0
427.0,-836.0
429.0,-769.0
-51.0,1195.0
411.0,-747.0
479.0,1069.0
379.0,-860.0
376.0,-857.0
411.0,-745.0
354.0,-809.0
348.0,-1146.0
443.0,-718.0
367.0,-769.0
-65.0,1080.0
444.0,-805.0
415.0,22.0
311.0,-982.0
411.0,-850.0
557.0,125.0
387.0,-872.0
442.0,-717.0
309.0,-846.0
402.0,-926.0
429.0,-881.0
311.0,-815.0
-37.0,1200.0
441.0,-932.0
411.0,-966.0
169.0,1216.0
374.0,-774.0
193.0,-813.0
428.0,-969.0
416.0,-730.0
338.0,-852.0
506.0,97.0
429.0,-740.0
381.0,-839.0
525.0,133.0
440.0,-922.0
440.0,-916.0
390.0,352.0
430.0,-785.0
324.0,-821.0
375.0,-778.0
323.0,-892.0
450.0,-924.0
406.0,142.0
301.0,-973.0
15.0,1038.0
426.0,-916.0
397.0,-867.0
500.0,115.0
428.0,-27.0
-149.0,-408.0
402.0,-788.0
446.0,-12.0
-384.0,1449.0
344.0,-794.0
420.0,23.0
-69.0,1078.0
417.0,-843.0
377.0,-1198.0
455.0,-732.0
400.0,-762.0
305.0,-921.0
455.0,-1226.0
521.0,52.0
458.0,-734.0
254.0,-1010.0
375.0,-825.0
415.0,-935.0
-310.0,-645.0
376.0,-8.0
373.0,-773.0
372.0,-778.0
438.0,-748.0
510.0,-1.0
344.0,-895.0
36.0,989.0
383.0,-859.0
359.0,-821.0
447.0,-764.0
395.0,-751.0
251.0,-807.0
374.0,-765.0
482.0,-1190.0
514.0,0.0
402.0,-1116.0
420.0,-978.0
370.0,-1219.0
397.0,-748.0
409.0,-754.0
358.0,-889.0
379.0,-765.0
327.0,-972.0
510.0,46.0
417.0,-828.0
472.0,85.0
516.0,-2.0
469.0,-712.0
420.0,-765.0
402.0,-802.0
426.0,15.0
364.0,-849.0
423.0,-724.0
408.0,-768.0
465.0,-1029.0
456.0,-730.0
345.0,-840.0
502.0,287.0
247.0,679.0
407.0,-760.0
378.0,-1215.0
468.0,-712.0
323.0,-1025.0
398.0,-747.0
-230.0,-420.0
28.0,1017.0
-74.0,1128.0
365.0,-934.0
322.0,350.0
422.0,-720.0
454.0,86.0
524.0,-22.0
363.0,-868.0
364.0,-1213.0
421.0,-707.0
386.0,-874.0
318.0,348.0
-459.0,1705.0
357.0,-858.0
346.0,-926.0
320.0,-980.0
403.0,-949.0
435.0,-57.0
372.0,1272.0
439.0,-727.0
486.0,-934.0
407.0,-782.0
369.0,-864.0
528.0,-91.0
340.0,-837.0
387.0,-776.0
283.0,-823.0
305.0,-901.0
-70.0,1076.0
322.0,-901.0
389.0,-1049.0
372.0,-800.0
185.0,-693.0
-419.0,1480.0
431.0,-735.0
396.0,-1059.0
335.0,-867.0
-377.0,1448.0
447.0,-858.0
532.0,60.0
302.0,-932.0
427.0,-716.0
257.0,-804.0
402.0,-976.0
425.0,-891.0
440.0,-795.0
398.0,-1055.0
319.0,-1166.0
427.0,-905.0
382.0,-854.0
525.0,49.0
411.0,-768.0
134.0,1010.0
410.0,-808.0
419.0,-754.0
410.0,-753.0
448.0,-897.0
334.0,-940.0
384.0,-1225.0
392.0,-774.0
426.0,-736.0
449.0,-928.0
591.0,102.0
343.0,-1015.0
395.0,-1053.0
347.0,-1117.0
509.0,57.0
439.0,-1214.0
433.0,-805.0
-379.0,1451.0
300.0,-817.0
425.0,-839.0
539.0,-10.0
385.0,-899.0
413.0,-761.0
9.0,1273.0
-82.0,1148.0
515.0,-9.0
417.0,-731.0
208.0,-870.0
408.0,-728.0
349.0,-924.0
210.0,-896.0
367.0,-874.0
413.0,-882.0
-121.0,-769.0
427.0,-717.0
430.0,-790.0
365.0,-893.0
417.0,-724.0
391.0,-830.0
419.0,-727.0
384.0,-826.0
305.0,-911.0
481.0,-1052.0
437.0,-796.0
419.0,-739.0
295.0,-811.0
306.0,-877.0
-71.0,1124.0
437.0,71.0
406.0,-781.0
386.0,-957.0
336.0,-918.0
385.0,-773.0
401.0,-760.0
449.0,-975.0
414.0,-730.0
355.0,-980.0
141.0,1230.0
521.0,44.0
-346.0,-585.0
415.0,-834.0
411.0,-799.0
530.0,-60.0
352.0,-882.0
413.0,-85.0
407.0,-868.0
290.0,-954.0
391.0,-959.0
326.0,-974.0
437.0,-1111.0
415.0,-968.0
450.0,-798.0
378.0,-974.0
472.0,-16.0
392.0,-849.0
410.0,-765.0
461.0,83.0
782.0,156.0
382.0,-927.0
351.0,-810.0
369.0,-896.0
411.0,-801.0
384.0,-767.0
290.0,-820.0
437.0,-885.0
185.0,-663.0
348.0,1355.0
359.0,-921.0
310.0,-834.0
371.0,-886.0
323.0,-901.0
387.0,-1061.0
406.0,-37.0
399.0,-743.0
324.0,-975.0
412.0,-1010.0
416.0,-797.0
282.0,-826.0
364.0,-863.0
325.0,-829.0
413.0,692.0
418.0,-847.0
464.0,73.0
361.0,-874.0
425.0,-921.0
385.0,-766.0
-74.0,1085.0
413.0,-751.0
390.0,-802.0
435.0,54.0
368.0,-1218.0
369.0,-875.0
289.0,-991.0
367.0,-44.0
422.0,-848.0
413.0,-720.0
482.0,-45.0
386.0,-759.0
378.0,-922.0
312.0,-824.0
-262.0,283.0
392.0,-1200.0
634.0,487.0
517.0,-4.0
358.0,-964.0
422.0,-850.0
471.0,-1047.0
379.0,-775.0
38.0,445.0
364.0,-945.0
303.0,-976.0
469.0,74.0
290.0,-986.0
353.0,-825.0
400.0,-807.0
-77.0,1127.0
449.0,260.0
452.0,-1092.0
423.0,-797.0
-37.0,1282.0
448.0,-781.0
365.0,-49.0
310.0,-932.0
432.0,-895.0
432.0,-783.0
33.0,1017.0
463.0,61.0
425.0,-720.0
442.0,-892.0
431.0,-842.0
368.0,-1215.0
583.0,119.0
401.0,-824.0
249.0,1212.0
297.0,-985.0
410.0,-784.0
346.0,-774.0
255.0,-1034.0
409.0,-837.0
443.0,-1215.0
429.0,-750.0
444.0,-958.0
392.0,-815.0
396.0,-767.0
365.0,-806.0
429.0,-779.0
475.0,86.0
417.0,-730.0
482.0,142.0
357.0,1395.0
-70.0,1091.0
406.0,-842.0
-289.0,-495.0
529.0,-30.0
433.0,-883.0
408.0,-849.0
357.0,-842.0
-274.0,1530.0
354.0,-838.0
354.0,-1160.0
397.0,-859.0
469.0,-1104.0
490.0,-1228.0
-65.0,1068.0
-337.0,1513.0
450.0,-696.0
451.0,-915.0
438.0,-792.0
17.0,1014.0
372.0,-808.0
353.0,-832.0
356.0,-1067.0
354.0,-788.0
402.0,-890.0
456.0,-943.0
533.0,-62.0
399.0,-890.0
424.0,-709.0
342.0,-887.0
360.0,-865.0
422.0,207.0
408.0,-825.0
426.0,-952.0
403.0,-1120.0
402.0,-1222.0
383.0,-766.0
395.0,-871.0
387.0,-948.0
418.0,-751.0
392.0,-895.0
427.0,233.0
408.0,-833.0
456.0,-939.0
418.0,-941.0
429.0,-746.0
387.0,-901.0
425.0,-738.0
7.0,1243.0
407.0,-797.0
289.0,-825.0
218.0,-722.0
-202.0,577.0
382.0,-852.0
380.0,-811.0
445.0,-802.0
307.0,-910.0
137.0,1004.0
586.0,89.0
-111.0,-753.0
390.0,-942.0
325.0,-888.0
368.0,1271.0
418.0,-747.0
-319.0,1159.0
193.0,-814.0
471.0,-1223.0
-382.0,1452.0
401.0,-874.0
406.0,145.0
454.0,-934.0
-86.0,1161.0
396.0,-778.0
385.0,-813.0
504.0,-41.0
454.0,-739.0
657.0,-181.0
396.0,-829.0
390.0,-762.0
369.0,-826.0
339.0,-881.0
434.0,-883.0
399.0,-882.0
517.0,-3.0
368.0,-1141.0
336.0,-863.0
351.0,-1184.0
339.0,-782.0
336.0,1170.0
338.0,-837.0
433.0,59.0
488.0,22.0
391.0,-1210.0
525.0,17.0
343.0,-862.0
44.0,1010.0
337.0,-868.0
417.0,-732.0
-88.0,1152.0
620.0,240.0
403.0,1403.0
342.0,-1024.0
422.0,-772.0
25.0,1018.0
425.0,-7.0
429.0,-764.0
446.0,-954.0
232.0,-1064.0
442.0,-699.0
395.0,-765.0
465.0,-843.0
395.0,-743.0
388.0,-1206.0
303.0,-918.0
386.0,-785.0
447.0,-735.0
420.0,-722.0
407.0,-750.0
-63.0,1066.0
400.0,-761.0
446.0,-1231.0
181.0,-679.0
354.0,-816.0
-235.0,-462.0
486.0,-1234.0
415.0,-715.0
389.0,-845.0
-235.0,-469.0
-378.0,1451.0
451.0,-734.0
291.0,1196.0
262.0,-980.0
509.0,47.0
406.0,-732.0
437.0,-793.0
383.0,263.0
393.0,-996.0
392.0,-847.0
436.0,-852.0
361.0,-1190.0
358.0,-843.0
506.0,-35.0
363.0,-953.0
423.0,-736.0
455.0,-741.0
262.0,1277.0
347.0,-770.0
397.0,30.0
454.0,-886.0
384.0,-906.0
374.0,-799.0
361.0,-804.0
405.0,-35.0
418.0,-886.0
317.0,-990.0
349.0,-867.0
408.0,-964.0
369.0,1388.0
413.0,-830.0
394.0,-1004.0
454.0,-928.0
292.0,-811.0
375.0,-973.0
32.0,1015.0
436.0,-935.0
417.0,-1080.0
443.0,-1212.0
516.0,-3.0
303.0,-893.0
398.0,-836.0
415.0,-821.0
482.0,179.0
421.0,-949.0
289.0,-817.0
508.0,64.0
312.0,-838.0
426.0,-708.0
341.0,-836.0
415.0,-727.0
518.0,-2.0
438.0,-933.0
405.0,-1207.0
9.0,1017.0
317.0,-1065.0
332.0,-964.0
352.0,-900.0
429.0,-853.0
428.0,-834.0
480.0,109.0
459.0,-914.0
124.0,999.0
591.0,104.0
443.0,-732.0
362.0,-800.0
420.0,-853.0
372.0,-791.0
506.0,46.0
438.0,-878.0
264.0,-821.0
452.0,-899.0
433.0,-4.0
484.0,-1143.0
350.0,-787.0
471.0,-1226.0
289.0,-819.0
448.0,-1232.0
281.0,-823.0
413.0,-876.0
469.0,-1217.0
328.0,-891.0
355.0,1397.0
419.0,-749.0
451.0,-1234.0
401.0,-876.0
411.0,291.0
361.0,-1112.0
476.0,102.0
184.0,-665.0
323.0,-840.0
576.0,139.0
348.0,1354.0
433.0,-29.0
365.0,-762.0
357.0,-965.0
287.0,-808.0
177.0,-647.0
428.0,-879.0
-199.0,-439.0
316.0,-914.0
504.0,76.0
165.0,1029.0
339.0,-814.0
532.0,-68.0
353.0,-897.0
168.0,-931.0
-75.0,1124.0
363.0,-759.0
382.0,-849.0
405.0,-748.0
387.0,-877.0
-380.0,-576.0
145.0,1009.0
290.0,-825.0
103.0,-844.0
61.0,1004.0
405.0,-923.0
360.0,-871.0
404.0,-813.0
392.0,-819.0
330.0,-963.0
427.0,-787.0
408.0,-795.0
436.0,-706.0
410.0,-819.0
509.0,-5.0
373.0,-786.0
421.0,-725.0
313.0,-922.0
344.0,-776.0
419.0,-840.0
288.0,-821.0
361.0,-812.0
406.0,-731.0
440.0,-771.0
412.0,-763.0
517.0,-2.0
430.0,-753.0
47.0,967.0
33.0,1016.0
141.0,1009.0
387.0,-786.0
428.0,-831.0
393.0,-942.0
413.0,-797.0
314.0,-977.0
401.0,-808.0
406.0,-757.0
387.0,-897.0
355.0,-774.0
419.0,-936.0
451.0,-939.0
426.0,-774.0
532.0,238.0
418.0,-1072.0
390.0,-1214.0
456.0,93.0
382.0,-857.0
411.0,-749.0
380.0,-1073.0
440.0,-848.0
-269.0,-491.0
447.0,-755.0
453.0,-733.0
90.0,387.0
378.0,-1069.0
381.0,-764.0
473.0,-1220.0
297.0,-854.0
308.0,-840.0
349.0,-834.0
388.0,-943.0
521.0,50.0
427.0,-749.0
351.0,-902.0
111.0,-608.0
353.0,-899.0
145.0,1209.0
444.0,-1227.0
386.0,-898.0
433.0,-890.0
440.0,-892.0
-384.0,-636.0
389.0,-1070.0
369.0,-949.0
446.0,-757.0
460.0,41.0
456.0,-1226.0
345.0,-1180.0
385.0,-816.0
417.0,-707.0
427.0,-918.0
338.0,-965.0
371.0,252.0
361.0,-890.0
491.0,-1030.0
197.0,-1560.0
409.0,-803.0
452.0,-794.0
353.0,1397.0
439.0,-1034.0
507.0,23.0
411.0,-803.0
465.0,-810.0
405.0,-755.0
292.0,-963.0
319.0,349.0
438.0,1253.0
432.0,-761.0
287.0,-818.0
410.0,-750.0
371.0,-1193.0
399.0,-762.0
300.0,-844.0
382.0,-1229.0
-369.0,1748.0
576.0,-33.0
411.0,-1150.0
427.0,-709.0
383.0,217.0
209.0,-1563.0
340.0,-784.0
-299.0,-712.0
433.0,-1148.0
294.0,-958.0
378.0,-969.0
431.0,-772.0
441.0,-761.0
433.0,-736.0
554.0,-28.0
298.0,-813.0
414.0,-880.0
181.0,-671.0
336.0,-861.0
423.0,-838.0
348.0,1347.0
-273.0,1531.0
-341.0,184.0
446.0,-906.0
416.0,-806.0
508.0,43.0
454.0,-735.0
104.0,1239.0
291.0,-809.0
432.0,-963.0
407.0,-962.0
392.0,-836.0
391.0,-968.0
434.0,-962.0
405.0,-36.0
641.0,-219.0
349.0,-911.0
355.0,-766.0
519.0,-83.0
322.0,-982.0
362.0,-945.0
495.0,104.0
456.0,-1230.0
-338.0,1506.0
97.0,-828.0
449.0,-932.0
377.0,-852.0
374.0,1284.0
184.0,-656.0
470.0,-1205.0
400.0,-776.0
495.0,-1196.0
-75.0,1093.0
446.0,-706.0
453.0,-1181.0
498.0,240.0
375.0,-1211.0
339.0,-815.0
537.0,-26.0
531.0,-16.0
373.0,-771.0
324.0,-972.0
440.0,-706.0
149.0,-889.0
347.0,1352.0
393.0,-1063.0
158.0,-902.0
172.0,-968.0
426.0,-858.0
380.0,-927.0
367.0,-1196.0
363.0,-794.0
373.0,-760.0
400.0,-951.0
379.0,-795.0
599.0,105.0
-65.0,1067.0
433.0,-716.0
470.0,-917.0
377.0,-1213.0
417.0,18.0
